_RAJ2000	_DEJ2000	_V	RAJ2000	DEJ2000	objID	f_objID	Qual	e_RAJ2000	e_DEJ2000	Epoch	Ns	Nd	gmag	e_gmag	gKmag	e_gKmag	gFlags	rmag	e_rmag	rKmag	e_rKmag	rFlags	imag	e_imag	iKmag	e_iKmag	iFlags	zmag	e_zmag	zKmag	e_zKmag	zFlags	ymag	e_ymag	yKmag	e_yKmag	yFlags
001.04733060000	+10.06193067000	VizieR	001.047330600	+10.061930670	120070010474144835	436527104	52	0.0432	0.0443	55969.753865740	3	14	 	 	 	 	16416	 	 	 	 	16416	21.7821	0.0189	21.7428	0.1167	115000	20.9962	0.0360	21.0207	0.1565	115000	 	 	 	 	114720
001.06034314000	+10.07946913000	VizieR	001.060343140	+10.079469130	120090010603925959	310452224	37	0.1662	0.1662	55105.296446760	0	3	 	 	 	 	0	27.2934	0.4503	18.5944	0.0086	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.05224831000	+10.05399102000	VizieR	001.052248310	+10.053991020	120060010523635360	310456320	37	0.0180	0.0180	56549.682962960	0	3	18.9934	0.0000	16.5246	0.0144	16777496	 	 	 	 	0	20.5179	0.0573	17.9835	0.0224	16777496	 	 	 	 	0	 	 	 	 	0
001.06297477000	+10.07634197000	VizieR	001.062974770	+10.076341970	120090010627842169	310456320	37	0.6385	0.6385	55103.446562500	0	4	 	 	 	 	0	26.2099	 	19.4250	0.1689	16777752	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.05432700000	+10.05114568000	VizieR	001.054327000	+10.051145680	120060010543751891	436527104	52	0.0157	0.0174	56102.380115740	5	49	22.0517	0.0243	 	 	115000	21.1730	0.0215	21.0519	0.0380	115000	20.3791	0.0360	20.4378	0.0552	16892216	20.0752	0.0509	19.9037	0.1293	115000	19.8213	0.0649	19.5578	0.0940	115000
001.05069160000	+10.06111857000	VizieR	001.050691600	+10.061118570	120070010507373882	1384198144	165	0.1299	0.1299	55469.521782410	1	3	 	 	 	 	16416	21.7862	0.2691	 	 	20536	22.0653	0.0637	21.5873	0.0144	16892216	 	 	 	 	16416	 	 	 	 	16416
001.06358647000	+10.06608415000	VizieR	001.063586470	+10.066084150	120070010636559981	268959744	32	0.0966	0.0966	56914.405289350	0	3	 	 	 	 	0	 	 	 	 	0	21.2343	0.0555	 	 	4120	 	 	 	 	0	 	 	 	 	0
001.05068577000	+10.07784691000	VizieR	001.050685770	+10.077846910	120090010506973985	503635968	60	0.0057	0.0041	55874.232523150	5	79	17.9686	0.0057	18.0587	0.0060	115000	16.9353	0.0030	17.0040	0.0033	115000	16.5245	0.0045	16.5946	0.0041	115000	16.3575	0.0073	16.4159	0.0047	115000	16.2263	0.0034	16.2897	0.0099	115000
001.07685751000	+10.08862791000	VizieR	001.076857510	+10.088627910	120100010768866691	268959744	32	0.0424	0.0424	56557.328368060	0	3	19.6112	0.0000	 	 	4120	 	 	 	 	0	20.8568	0.0814	 	 	16781336	 	 	 	 	0	 	 	 	 	0
001.06343106000	+10.08342341000	VizieR	001.063431060	+10.083423410	120100010634310588	268959744	32	 	 	 	0	4	 	 	 	 	0	 	 	17.9256	0.0216	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.07095161000	+10.09725901000	VizieR	001.070951610	+10.097259010	120110010708707055	302309376	36	0.7377	0.2258	55511.652384260	0	9	19.1028	0.0142	20.0376	0.0408	24	22.1442	0.1866	21.5850	0.2434	16777496	21.6913	0.0182	21.3787	0.2909	280	21.1147	0.0444	21.0307	0.1092	16777496	20.1626	0.2039	20.1821	0.2088	4120
001.05866666000	+10.08517619000	VizieR	001.058666660	+10.085176190	120100010587622826	302067712	36	0.1233	0.1233	55237.790555560	0	3	 	 	 	 	0	20.8846	0.1545	18.1642	0.0592	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.08087152000	+10.09420303000	VizieR	001.080871520	+10.094203030	120110010809993593	436527104	52	0.0145	0.0146	56063.005451390	4	45	 	 	 	 	16416	21.9280	0.0498	22.0862	0.2784	115000	20.6612	0.0529	20.6669	0.0922	115000	20.0791	0.0378	20.3358	0.1571	115000	19.6666	0.0413	19.8015	0.0942	115000
001.07655989000	+10.08770156000	VizieR	001.076559890	+10.087701560	120100010765455808	503635968	60	0.0076	0.0070	55916.849756940	5	73	15.5062	0.0015	15.5783	0.0030	115000	14.9628	0.0023	15.0259	0.0046	115000	14.7580	0.0008	14.8144	0.0014	115000	14.6642	0.0053	14.7219	0.0041	115000	14.6007	0.0038	14.6193	0.0044	115000
001.08553888000	+10.09285261000	VizieR	001.085538880	+10.092852610	120110010855642007	436527104	52	0.0196	0.0093	56025.102071760	5	70	21.7626	0.0440	21.9366	0.0763	115000	20.5076	0.0181	20.5742	0.0436	115000	19.7062	0.0185	19.7672	0.0403	115000	19.3233	0.0133	19.4439	0.0379	115000	19.0585	0.0325	19.1547	0.0611	115000
001.07093401000	+10.09968550000	VizieR	001.070934010	+10.099685500	120120010707970266	436527104	52	0.0137	0.0054	56067.690289350	5	62	20.8750	0.0229	21.0070	0.0468	115000	19.5372	0.0091	19.6303	0.0195	115000	18.7708	0.0099	18.8725	0.0165	115000	18.3841	0.0172	18.4817	0.0382	115000	18.1839	0.0131	18.3098	0.0291	115000
001.05970462000	+10.08770812000	VizieR	001.059704620	+10.087708120	120100010597725830	310456320	37	1.4455	1.4455	55094.544965280	0	3	 	 	 	 	0	23.3102	 	18.7416	0.0909	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.06296033000	+10.08427277000	VizieR	001.062960330	+10.084272770	120100010630751675	310456320	37	0.3526	0.3526	55103.446562500	0	4	 	 	 	 	0	25.6937	0.3523	18.2612	0.0835	16777752	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.07063891000	+10.09709912000	VizieR	001.070638910	+10.097099120	120110010705897195	436363264	52	0.0751	0.0751	56054.995069440	4	5	 	 	 	 	16416	22.1318	0.1760	 	 	115000	21.7476	0.1133	 	 	16892216	21.2134	0.1778	21.1865	0.2567	115000	 	 	 	 	114720
001.06993959000	+10.07868696000	VizieR	001.069939590	+10.078686960	120090010698784931	503635968	60	0.0086	0.0095	55887.150567130	5	72	13.5173	0.0045	13.5593	0.0050	115000	13.2440	 	 	 	114724	13.1630	 	 	 	16420	13.1204	0.0057	13.1531	0.0012	115000	13.0932	0.0018	13.1104	0.0035	115000
001.06402912000	+10.08366594000	VizieR	001.064029120	+10.083665940	120100010638551075	1375809536	164	0.0789	0.0789	55895.208043980	1	3	 	 	 	 	16416	 	 	17.7802	0.0444	16432	 	 	 	 	16416	20.3028	0.2562	20.2067	0.1548	115248	 	 	 	 	16416
001.07403338000	+10.08661736000	VizieR	001.074033380	+10.086617360	120100010740134448	444915712	53	0.0290	0.0440	56057.938449070	5	28	 	 	 	 	114720	21.6790	0.0649	21.2195	0.1330	115000	21.3794	0.0707	20.7748	0.0966	16892216	20.9704	0.0527	20.4739	0.0676	16892216	20.2229	0.1567	20.2457	0.2395	115000
001.06705076000	+10.09631247000	VizieR	001.067050760	+10.096312470	120110010671026025	444669952	53	0.0788	0.0788	55690.268379630	4	4	 	 	 	 	16416	 	 	 	 	114720	21.6529	0.0663	21.1207	0.3041	16892216	21.2459	0.0524	20.9013	0.1570	115000	 	 	 	 	114720
001.08170988000	+10.09203992000	VizieR	001.081709880	+10.092039920	120110010817550940	436527104	52	0.0152	0.0154	56062.593333330	5	42	 	 	 	 	114720	21.9197	0.0952	22.0985	0.0937	115000	20.7480	0.0555	21.0130	0.0097	115000	20.0654	0.0368	20.1827	0.0641	115000	19.7405	0.0545	19.9277	0.0742	115000
001.05855532000	+10.08912152000	VizieR	001.058555320	+10.089121520	120100010585407317	268959744	32	0.1842	0.1842	56564.505312500	0	5	 	 	 	 	0	21.7453	0.0721	18.5547	0.0673	4120	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.05486062000	+10.08616009000	VizieR	001.054860620	+10.086160090	120100010548603872	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.6802	0.0494	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.06339685000	+10.08322171000	VizieR	001.063396850	+10.083221710	120100010633960346	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	18.0469	0.0417	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.05870349000	+10.08389797000	VizieR	001.058703490	+10.083897970	120100010587031157	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.2890	0.0536	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.06015570000	+10.08894167000	VizieR	001.060155700	+10.088941670	120100010601557210	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	18.4845	0.0615	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.06336235000	+10.08390305000	VizieR	001.063362350	+10.083903050	120100010633621164	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	17.8461	0.0131	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.07089727000	+10.08345370000	VizieR	001.070897270	+10.083453700	120100010709180716	436527104	52	0.0103	0.0126	55966.950277780	5	70	21.1024	0.0312	21.0533	0.0561	115000	20.2617	0.0169	20.3099	0.0241	115000	19.9008	0.0131	20.0143	0.0231	115000	19.7239	0.0256	19.7817	0.0334	115000	19.6002	0.0388	19.6456	0.0809	115000
001.08455575000	+10.08512330000	VizieR	001.084555750	+10.085123300	120100010845402588	436527104	52	0.0815	0.0975	55961.603923610	4	8	 	 	 	 	114720	22.1378	0.0889	22.3885	0.2051	115000	21.8333	0.0768	22.0097	0.0033	115000	 	 	 	 	114720	 	 	 	 	16416
001.05813868000	+10.08867641000	VizieR	001.058138680	+10.088676410	120100010581637159	436527104	52	0.1612	0.1246	55889.763043980	3	10	 	 	 	 	16416	22.1043	0.0349	21.6529	0.1434	115000	21.6665	0.0036	20.8994	0.1328	115000	 	 	 	 	114720	 	 	 	 	16416
001.07759250000	+10.08503017000	VizieR	001.077592500	+10.085030170	120100010775652623	436527104	52	0.0076	0.0053	56040.352719910	5	57	22.0441	0.1900	 	 	115000	21.2925	0.0377	21.3133	0.0614	115000	19.6950	0.0151	19.7690	0.0497	115000	18.9008	0.0079	19.0265	0.0127	115000	18.4421	0.0147	18.5017	0.0353	115000
001.06160708000	+10.08938177000	VizieR	001.061607080	+10.089381770	120100010613437646	302067712	36	0.7900	0.7900	55103.446562500	0	3	22.7742	0.4720	 	 	4120	26.4134	 	18.3173	0.0141	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.08460522000	+10.09366693000	VizieR	001.084605220	+10.093666930	120110010845902995	444915712	53	0.0302	0.0218	56001.521087960	5	33	22.0085	0.0246	21.8402	0.1798	115000	21.5885	0.0537	21.3173	0.0931	16892216	21.0549	0.0420	20.8607	0.0663	16892216	20.7089	0.0393	20.4447	0.1512	16892216	19.6190	0.1862	19.7658	0.3018	115000
001.07036441000	+10.07740217000	VizieR	001.070364410	+10.077402170	120090010703333504	302067712	36	0.1268	0.1268	55823.376365740	0	4	 	 	 	 	0	21.5056	0.1259	 	 	16777496	20.9128	0.1685	 	 	4120	 	 	 	 	0	 	 	 	 	0
001.07623013000	+10.07833556000	VizieR	001.076230130	+10.078335560	120090010764164556	268959744	32	0.0496	0.0496	56570.159780090	0	4	 	 	 	 	0	20.3426	0.0752	20.4049	0.0879	4120	21.0834	0.0315	20.0586	0.0679	4120	 	 	 	 	0	 	 	 	 	0
001.07381230000	+10.07811004000	VizieR	001.073812300	+10.078110040	120090010738364311	444674048	53	0.1605	0.1605	55457.477071760	1	3	 	 	 	 	16416	21.5676	0.1598	20.9471	0.1935	16793912	22.0928	0.2361	21.2003	0.1584	16797752	 	 	 	 	114720	 	 	 	 	16416
001.08147071000	+10.07496280000	VizieR	001.081470710	+10.074962800	120090010815090501	302067712	36	0.1757	0.1757	56469.575011570	0	3	 	 	 	 	0	 	 	 	 	0	21.7403	0.1667	 	 	4112	21.1634	0.1751	20.7978	0.2591	280	 	 	 	 	0
001.03799042000	+10.09098052000	VizieR	001.037990420	+10.090980520	120100010379439533	302067712	36	1.2331	1.2331	55103.446562500	0	3	 	 	 	 	0	26.6564	 	19.1295	0.2017	16777496	 	 	 	 	0	 	 	 	 	0	20.0972	0.2898	 	 	4120
001.03332364000	+10.10062223000	VizieR	001.033323640	+10.100622230	120120010333231227	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.2717	0.1622	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03277555000	+10.09866661000	VizieR	001.032775550	+10.098666610	120110010327758880	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03214933000	+10.09583278000	VizieR	001.032149330	+10.095832780	120110010321495479	268959744	32	 	 	 	0	6	 	 	 	 	0	 	 	19.4091	0.0791	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03143409000	+10.09315341000	VizieR	001.031434090	+10.093153410	120110010314342264	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.3370	0.0268	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03153930000	+10.09313461000	VizieR	001.031539300	+10.093134610	120110010315392241	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.1870	0.1423	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03444170000	+10.09883510000	VizieR	001.034441700	+10.098835100	120110010344419082	268959744	32	 	 	 	0	4	 	 	 	 	0	 	 	19.7222	0.0391	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04119423000	+10.09192380000	VizieR	001.041194230	+10.091923800	120110010411940789	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.7714	0.2155	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04500186000	+10.09224987000	VizieR	001.045001860	+10.092249870	120110010450011180	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.8973	0.0383	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04538374000	+10.09289450000	VizieR	001.045383740	+10.092894500	120110010453831953	268959744	32	 	 	 	0	4	 	 	 	 	0	 	 	19.4237	0.0213	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03237438000	+10.09839782000	VizieR	001.032374380	+10.098397820	120110010323748557	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.7167	0.0172	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03348480000	+10.09563423000	VizieR	001.033484800	+10.095634230	120110010334845241	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.2553	0.1464	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04263363000	+10.09132071000	VizieR	001.042633630	+10.091320710	120110010426330065	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	19.0079	0.0802	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04483257000	+10.09288852000	VizieR	001.044832570	+10.092888520	120110010448321946	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.9593	0.1000	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03682287000	+10.10049446000	VizieR	001.036822870	+10.100494460	120120010368221073	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.0231	0.0370	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04235128000	+10.09285870000	VizieR	001.042351280	+10.092858700	120110010423771996	310456320	37	0.1676	0.1676	55474.451574070	0	3	22.0453	0.1675	21.0109	0.1514	16777496	27.2331	 	18.9367	0.1598	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03246593000	+10.09583353000	VizieR	001.032465930	+10.095833530	120110010324655480	268959744	32	 	 	 	0	4	 	 	 	 	0	 	 	19.2103	0.0643	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03653331000	+10.10050093000	VizieR	001.036533310	+10.100500930	120120010365331081	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.1820	0.1088	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03302487000	+10.10050776000	VizieR	001.033024870	+10.100507760	120120010330241089	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.2174	0.1444	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03302428000	+10.10062790000	VizieR	001.033024280	+10.100627900	120120010330241233	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	19.3148	0.1296	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03598939000	+10.09140191000	VizieR	001.035989390	+10.091401910	120100010358829938	310456320	37	0.4252	0.4252	55103.446562500	0	4	 	 	 	 	0	25.6714	 	19.0307	0.0499	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03666898000	+10.08883834000	VizieR	001.036668980	+10.088838340	120100010366687086	268959744	32	 	 	 	0	4	 	 	 	 	0	 	 	19.1794	0.0660	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03671400000	+10.08769967000	VizieR	001.036714000	+10.087699670	120100010367145720	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	19.3680	0.0370	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04200566000	+10.08935175000	VizieR	001.042005660	+10.089351750	120100010420057702	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.0280	0.0494	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04264041000	+10.08990325000	VizieR	001.042640410	+10.089903250	120100010426408364	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.9722	0.0323	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04517909000	+10.09052399000	VizieR	001.045179090	+10.090523990	120100010451799109	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.8841	0.1438	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03325057000	+10.09120600000	VizieR	001.033250570	+10.091206000	120100010332509927	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.9041	0.2015	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03851289000	+10.08935021000	VizieR	001.038512890	+10.089350210	120100010385127700	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.2340	0.0724	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04150181000	+10.08991474000	VizieR	001.041501810	+10.089914740	120100010415018378	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.6783	0.1908	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04200993000	+10.08989528000	VizieR	001.042009930	+10.089895280	120100010420098354	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.8219	0.0782	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04263915000	+10.08935253000	VizieR	001.042639150	+10.089352530	120100010426397703	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.9858	0.0195	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.02797157000	+10.08676916000	VizieR	001.027971570	+10.086769160	120100010279714603	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	20.0596	0.3029	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03912799000	+10.08896793000	VizieR	001.039127990	+10.088967930	120100010391277241	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	19.1086	0.0386	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04448442000	+10.09047745000	VizieR	001.044484420	+10.090477450	120100010444849053	268959744	32	 	 	 	0	5	 	 	 	 	0	 	 	18.7152	0.0700	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.02530504000	+10.09582506000	VizieR	001.025305040	+10.095825060	120110010252665290	310456320	37	0.2445	0.2445	55103.446562500	0	3	 	 	 	 	0	24.5926	0.3146	19.0587	0.1539	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03951499000	+10.09463515000	VizieR	001.039514990	+10.094635150	120110010395144042	268959744	32	 	 	 	0	4	 	 	 	 	0	 	 	18.7909	0.1648	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04028506000	+10.09404804000	VizieR	001.040285060	+10.094048040	120110010402853338	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.5078	0.1737	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.02720825000	+10.10000395000	VizieR	001.027208250	+10.100003950	120120010269710442	277348352	33	0.2513	0.2513	55103.446562500	0	3	 	 	 	 	0	24.7971	0.0566	18.7446	0.1137	16781336	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03903947000	+10.09405945000	VizieR	001.039039470	+10.094059450	120110010390013423	277348352	33	0.0784	0.0784	55477.350821760	0	3	20.7996	0.0770	 	 	16781336	 	 	18.5477	0.2217	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03550744000	+10.08981872000	VizieR	001.035507440	+10.089818720	120100010358898219	268959744	32	0.2911	0.2911	55555.294780090	0	7	 	 	 	 	0	 	 	19.6508	0.0588	24	 	 	 	 	0	20.5070	0.2907	 	 	4120	 	 	 	 	0
001.03660564000	+10.08993276000	VizieR	001.036605640	+10.089932760	120100010365458205	302067712	36	0.1917	0.1917	55784.607280090	0	4	 	 	 	 	0	 	 	19.0731	0.0689	24	 	 	 	 	0	21.3093	0.1911	21.2902	0.2784	280	 	 	 	 	0
001.03683409000	+10.08929221000	VizieR	001.036834090	+10.089292210	120100010367587681	268959744	32	0.2154	0.2154	55562.282118060	0	5	 	 	 	 	0	 	 	19.2986	0.0824	24	 	 	 	 	0	 	 	 	 	0	19.3401	0.2149	 	 	4112
001.03857889000	+10.09459483000	VizieR	001.038578890	+10.094594830	120110010385783994	302067712	36	1.4491	1.4491	55103.446562500	0	3	 	 	 	 	0	26.9044	 	19.0617	0.1664	16777496	 	 	 	 	0	 	 	 	 	0	19.6604	0.2333	 	 	4112
001.02509881000	+10.09113049000	VizieR	001.025098810	+10.091130490	120110010250900067	310456320	37	0.1552	0.1552	55466.864108800	0	3	21.9183	0.1567	21.0779	0.1294	16777496	25.7128	 	19.2795	0.1915	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04401025000	+10.09483982000	VizieR	001.044010250	+10.094839820	120110010439494249	310456320	37	1.7637	1.7637	55103.446562500	0	5	 	 	 	 	0	27.5294	0.1387	19.0188	0.0309	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03740258000	+10.08832309000	VizieR	001.037402580	+10.088323090	120100010374026468	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03467779000	+10.08918182000	VizieR	001.034677790	+10.089181820	120100010346777498	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03674473000	+10.09034877000	VizieR	001.036744730	+10.090348770	120100010367448898	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	18.4218	0.1087	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03512174000	+10.10148263000	VizieR	001.035121740	+10.101482630	120120010351422337	302067712	36	0.0226	0.0226	55784.597199070	0	3	 	 	 	 	0	28.3323	 	19.4079	0.1067	280	 	 	 	 	0	18.4276	0.0170	18.7094	0.0271	24	 	 	 	 	0
001.03704927000	+10.10110113000	VizieR	001.037049270	+10.101101130	120120010370721880	302067712	36	0.0181	0.0181	56630.768506940	0	4	 	 	 	 	0	19.6738	0.1927	18.8519	0.2149	16777496	 	 	 	 	0	17.6225	0.0103	18.5431	0.0328	24	 	 	 	 	0
001.03337015000	+10.10092987000	VizieR	001.033370150	+10.100929870	120120010334031671	310456320	37	0.1718	0.1718	55473.370706020	0	3	22.0502	0.1720	21.1299	0.1703	16777496	26.9329	 	19.3935	0.2187	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.02707520000	+10.09824963000	VizieR	001.027075200	+10.098249630	120110010269758308	277348352	33	0.1289	0.1289	55421.729004630	0	4	 	 	 	 	0	24.7108	 	18.5319	0.0323	16781336	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03963329000	+10.09367290000	VizieR	001.039633290	+10.093672900	120110010395032909	310456320	37	1.3332	1.3332	55103.446562500	0	3	 	 	 	 	0	26.7334	 	18.5915	0.1235	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04091712000	+10.09246139000	VizieR	001.040917120	+10.092461390	120110010407661552	302067712	36	3.9328	3.9328	55103.446562500	0	3	 	 	 	 	0	27.9067	 	18.8673	0.1630	280	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03680755000	+10.10030228000	VizieR	001.036807550	+10.100302280	120120010369090705	310456320	37	1.6542	1.6542	55103.446562500	0	4	 	 	 	 	0	27.0372	 	19.0297	0.1943	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03726186000	+10.09976205000	VizieR	001.037261860	+10.099762050	120120010373440189	310456320	37	1.3654	1.3654	55103.446562500	0	3	 	 	 	 	0	26.8699	 	19.7743	0.3281	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03816377000	+10.09973548000	VizieR	001.038163770	+10.099735480	120120010381140459	310456320	37	1.9066	1.9066	55103.446562500	0	3	 	 	 	 	0	27.1823	 	 	 	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04186472000	+10.08891279000	VizieR	001.041864720	+10.088912790	120100010419027291	444915712	53	0.0832	0.0869	55720.031701390	4	12	22.1165	0.1914	 	 	115000	22.1154	0.0409	21.5327	0.2081	16892216	21.6968	0.0579	21.1853	0.0367	16892216	 	 	 	 	114720	 	 	 	 	16416
001.03028575000	+10.08630156000	VizieR	001.030285750	+10.086301560	120100010302854042	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03467572000	+10.08953935000	VizieR	001.034675720	+10.089539350	120100010346757927	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03590183000	+10.08851805000	VizieR	001.035901830	+10.088518050	120100010359016702	268959744	32	 	 	 	0	3	 	 	 	 	0	 	 	 	 	24	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.04615397000	+10.07913001000	VizieR	001.046153970	+10.079130010	120090010461345541	310452224	37	0.1582	0.1582	55522.748715280	0	3	 	 	 	 	0	26.1651	 	17.9285	0.0000	16777496	 	 	 	 	0	20.0579	0.1636	18.5362	0.1022	16777488	 	 	 	 	0
001.03771123000	+10.08822058000	VizieR	001.037711230	+10.088220580	120100010376756474	310456320	37	0.7649	0.7649	55103.446562500	0	3	 	 	 	 	0	26.1295	 	 	 	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03040467000	+10.08788646000	VizieR	001.030404670	+10.087886460	120100010303975917	310456320	37	2.0511	2.0511	55103.446562500	0	3	 	 	 	 	0	27.1625	 	18.9534	0.1914	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03481883000	+10.08898990000	VizieR	001.034818830	+10.088989900	120100010346797274	310456320	37	0.6039	0.6039	55103.446562500	0	3	 	 	 	 	0	25.8851	 	19.4689	0.2757	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
001.03574454000	+10.08909586000	VizieR	001.035744540	+10.089095860	120100010359777468	310456320	37	1.8655	1.8655	55103.446562500	0	3	 	 	 	 	0	27.0747	 	19.6022	0.3181	16777496	 	 	 	 	0	 	 	 	 	0	 	 	 	 	0
