OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
3696949795,01:09:28.733,+33:07:57.56,2000.0,21.25,r,865,1,0,65
3815984134,01:09:31.584,+33:07:40.65,2000.0,21.38,r,272,1,0,65
3830689608,01:09:31.933,+33:07:57.38,2000.0,21.40,r,34,1,0,65
3891381962,01:09:33.393,+33:07:34.13,2000.0,20.97,r,1630,1,0,65
4195797890,01:09:40.686,+33:07:52.05,2000.0,21.02,r,2013,1,0,65
4953822727,01:09:58.891,+33:07:36.43,2000.0,21.55,r,534,1,0,65
3205708774,01:09:16.963,+32:54:54.36,2000.0,21.77,r,904,1,0,65
3247526109,01:09:17.934,+32:54:46.27,2000.0,20.89,r,1199,1,0,65
3332273518,01:09:19.974,+32:54:38.72,2000.0,21.85,r,338,1,0,65
3351323542,01:09:20.431,+32:54:38.79,2000.0,22.03,r,360,1,0,65
2960572005,01:09:11.044,+33:08:04.37,2000.0,21.72,r,828,1,0,65
3091255707,01:09:14.180,+33:08:15.32,2000.0,21.45,r,887,1,0,65
3194936997,01:09:16.683,+33:08:19.24,2000.0,21.86,r,402,1,0,65
3325736923,01:09:19.814,+33:08:19.08,2000.0,20.74,r,2527,1,0,65
3920803441,01:09:34.072,+33:08:08.70,2000.0,21.87,r,1735,1,0,65
4594899846,01:09:50.277,+33:08:27.77,2000.0,21.07,r,596,1,0,65
4630352781,01:09:51.078,+33:08:06.64,2000.0,21.54,r,706,1,0,65
4783226001,01:09:54.778,+33:08:15.98,2000.0,20.57,r,635,1,0,65
4785150635,01:09:54.840,+33:08:00.09,2000.0,21.27,r,2215,1,0,65
3460477609,01:09:23.070,+32:55:20.89,2000.0,21.18,r,103,1,0,65
