objID,uniquePspsOBid,raMean,decMean,l,b,class,prob_Galaxy,prob_Star,prob_QSO,extrapolation_Class,cellDistance_Class,cellID_Class,z_phot,z_photErr,z_phot0,extrapolation_Photoz,cellDistance_Photoz,cellID_Photoz
143243501738067643,1081418000013476,350.17385546,29.3725372,100.22400444292,-29.4670354224688,GALAXY,0.8362966,0.08037996,0.08332345,1,2.76343926421778,1032,0.472581312060356,0.108088556405285,0.47133678,1,2.42889464262661,4221
143243501774443204,1081418000013908,350.17746151,29.36870822,100.225587872914,-29.4717931800914,GALAXY,0.8718263,0.004937473,0.123236164,1,3.91506590601282,1782,0.570696920156479,0.174882871841254,0.58206344,1,4.41997424354101,931
143243501818704758,1081418000014439,350.18186587,29.37014883,100.230291977424,-29.4719821412181,STAR,0.0023298548,0.996766,0.0009041313,0,0.342744805872034,9915,-999,-999,-999,-999,-999,-999
143243501828010667,1081418000061716,350.18278791,29.36674864,100.229600915766,-29.4754238007367,GALAXY,0.9054743,0.007942424,0.08658335,1,1.76579199097421,40,0.847620099782944,0.621992659135032,0.8645109,1,1.58936128668243,11128
143243501840210761,1081418000014726,350.18402328,29.36680852,100.230764618342,-29.4757930882777,GALAXY,0.8643759,0.027453164,0.108170934,1,15.2612080356536,5811,0.545961707830429,0.174589494961272,0.5512515,1,17.4158361311934,10349
143243501850088190,1081418000014868,350.18500541,29.37301315,100.234476871435,-29.4704279025964,GALAXY,0.84404016,0.12926379,0.026696043,1,7.65165943144354,4319,0.696245908737183,0.26699445922091,0.73502517,1,9.86587740529422,483
143243501879882509,1081418000061771,350.18800369,29.36830221,100.235102969694,-29.4757872942366,GALAXY,0.83587736,0.02163653,0.14248599,1,12.8232678987747,2826,0.71800297498703,0.142884796183347,0.7274293,1,12.180621363559,1224
143243501903082696,1081418000061801,350.1905797,29.36844562,100.237537999966,-29.4765400589829,GALAXY,0.9507402,0.01329953,0.03596024,0,0.845495428646124,39,0.71898365020752,0.347338986992463,0.7536894,0,0.821575987612273,10828
143243501929371898,1081418000015909,350.19293963,29.36776127,100.239399656703,-29.4779793555082,GALAXY,0.9907863,0.0014289605,0.0077848104,0,1.17430086913604,37,0.82350617647171,0.481240222682867,1.3207314,0,1.14822472162884,10828
143243501938084444,1081418000016053,350.1937855,29.3698504,100.241123373204,-29.4763495965899,GALAXY,0.9855509,0.0073600234,0.0070890496,0,0.556924420616779,1241,0.453833162784576,0.11792563773854,0.43601602,0,0.634971104448873,10228
143243501954609162,1081418000016303,350.19546544,29.37381177,100.244461558628,-29.4732852649087,GALAXY,0.85259116,0.0064009465,0.1410078,1,6.46841444881929,6854,0.684402346611023,0.197703659767492,0.6967685,1,7.93159866951295,71
143243501959885854,1081418000016381,350.19599202,29.371057,100.243699577416,-29.47599806579,GALAXY,0.74085164,0.009421625,0.2497268,0,0.554377707332007,1091,1.2746889591217,1.48874565557598,1.5722935,0,0.530869217269675,10377
143243501985038918,1081418000061911,350.1985039,29.37362141,100.247171007475,-29.4745031949177,GALAXY,0.99074405,0.002558376,0.006697562,0,0.66249636193911,3398,0.518854409456253,0.190981723840315,0.48941118,0,0.995433147748428,59
143243502033187344,1081418000061980,350.20331943,29.3723096,100.251008389179,-29.4773617032482,GALAXY,0.9820518,0.007324086,0.010624062,0,1.4974524806663,113,0.664079785346985,0.324268422331976,0.64671546,1,1.35618883531837,4665
143243502148184981,1081418000018686,350.21478452,29.37032416,100.260660800623,-29.4831205578936,STAR,0.0012522682,0.9986767,7.091558E-05,0,0.969190306017967,0,-999,-999,-999,-999,-999,-999
143243502165412251,1081418000062101,350.21654262,29.36806613,100.261257750834,-29.4857993902445,UNSURE,0.6936944,0.13432336,0.17198226,1,14.8875059629799,8090,-999,-999,-999,-999,-999,-999
143243502191721038,1081418000062124,350.21916222,29.36706642,100.263216694161,-29.4876169743594,GALAXY,0.7087179,0.15937552,0.1319066,1,22.9102722179261,8240,-0.0141343027353287,0.985895961216956,0.045542568,1,21.603472983529,1946
143243502198771222,1081418000019240,350.21988703,29.36719136,100.263940289053,-29.4877507263117,GALAXY,0.85217077,0.048269965,0.09955932,1,16.3321236920967,8835,0.894242107868195,0.118026680390741,0.887254,1,17.7817539373718,2849
143243502254472231,1081418000019873,350.22545168,29.36806136,100.269455350137,-29.4888593383214,STAR,0.27578524,0.7225203,0.0016944722,0,1.51583468709428,5693,-999,-999,-999,-999,-999,-999
143243502279615905,1081418000062213,350.22796389,29.37111048,100.273145858197,-29.486917555687,GALAXY,0.95752734,0.011146147,0.031326544,1,2.19727811579586,94,0.659650415182114,0.188957262130159,0.6419673,0,1.21206911186558,6752
143243502289863532,1081418000020311,350.22897297,29.36918699,100.273205263866,-29.4890319003222,QSO,0.18572824,0.037277583,0.77699417,0,0.402999123886293,494,-999,-999,-999,-999,-999,-999
143243502289908488,1081418000020313,350.22895086,29.37325955,100.275025551718,-29.4852801700842,STAR,0.14636865,0.8521201,0.0015111731,0,0.792108800239882,940,-999,-999,-999,-999,-999,-999
143243502296262346,1081418000020394,350.22968334,29.36812577,100.273379480981,-29.4902510987946,STAR,0.0056677563,0.98311883,0.011213369,0,0.401832730769737,2605,-999,-999,-999,-999,-999,-999
143243502304368984,1081418000020509,350.23053794,29.37348723,100.276589169945,-29.4856149353547,GALAXY,0.9993936,0.00045062412,0.00015583182,0,0.408448934869197,3014,0.273323386907578,0.0708356869819816,0.25573856,0,0.247791000268162,6213
143243502304384821,1081418000020508,350.23053643,29.37021586,100.275109347201,-29.4886220218483,GALAXY,0.99834037,0.001582135,7.7440236E-05,0,0.462015596825731,799,0.398110970854759,0.0844590323922008,0.4211639,0,0.522067281422384,10370
143243502313640209,1081418000062246,350.23135104,29.36636373,100.274118192111,-29.4924428301232,GALAXY,0.98115945,0.003262057,0.015578485,1,6.76967354588261,4636,0.567761093378067,0.0946009089077554,0.5672678,1,7.50631154328547,916
143243502317285102,1081418000020659,350.23172309,29.37043367,100.276300038652,-29.48882858901,GALAXY,0.99029666,0.0019441011,0.007759296,0,0.489219620023937,1386,0.444952636957169,0.0754956431364923,0.44925654,0,0.412764796230405,9937
143243502321812811,1081418000062259,350.23218212,29.36853205,100.27586316553,-29.4907342588085,GALAXY,0.88977045,0.021539202,0.08869032,0,0.977404125736666,42,0.768179476261139,0.384647154562864,0.7851236,0,0.885917122544212,11126
143243502328834801,1081418000062265,350.23288506,29.37018265,100.277256142165,-29.4894577054858,GALAXY,0.9734606,0.0138342,0.012705137,0,0.870261917760344,1241,0.643413543701172,0.177801350426452,0.6758462,0,0.759907306554905,10228
143243502341625877,1081418000020973,350.23416989,29.37106842,100.278839055097,-29.4890837660297,GALAXY,0.88689363,0.06584126,0.047265075,0,0.883202823224695,1091,0.565204381942749,0.148246374657871,0.5387068,0,0.843434394854589,10377
143243502348570440,1081418000062284,350.23485915,29.36655631,100.277434530901,-29.4934684374084,GALAXY,0.9255738,0.014709475,0.059716694,1,2.88322603485568,3890,0.719184279441834,0.226414712212116,0.7201698,0,1.1831337737527,9771
143243502366903290,1081418000021252,350.23668447,29.36891563,100.280180927703,-29.4919249635079,GALAXY,0.93537754,0.025322989,0.039299507,1,2.19972977793546,94,0.790150374174118,0.121264871440803,0.7945861,0,0.994761016196207,6902
143243502413696297,1081418000021799,350.24131196,29.37139095,100.285559017206,-29.4912350360657,GALAXY,0.9417,0.009950157,0.048349854,0,0.363787524922209,97,0.706004977226257,0.180315526779767,0.69748867,0,0.267579752161828,5853
143243502424320421,1081418000062353,350.24243447,29.36654359,100.284402452133,-29.4960765693473,GALAXY,0.9569539,0.0063945726,0.03665162,1,2.8185622261494,993,-0.0265747010707855,2.42368612099002,0.97624195,1,3.60742682069352,2850
143243502450281340,1081418000060085,350.2450016,29.367188,100.287056926527,-29.4963637724934,GALAXY,0.8222738,0.0011823487,0.17654382,1,2.19060886984194,4048,0.583871304988861,0.355221037791032,0.49781933,1,2.01101548401783,2704
143243502458504716,1081418000022288,350.24584085,29.37015306,100.289168926561,-29.4939250755023,GALAXY,0.94927347,0.011013323,0.03971327,0,0.38676993459382,799,0.460832506418228,0.177748635382328,0.49873787,0,0.476231059421684,10370
143243502499078788,1081418000022739,350.24992084,29.37353044,100.294450305201,-29.4922174068746,STAR,0.0024508876,0.9953334,0.002215753,0,0.452786833459103,550,-999,-999,-999,-999,-999,-999
143243502519767375,1081418000022968,350.25196969,29.37233762,100.295797789307,-29.4940160361628,STAR,0.0020562499,0.99701583,0.0009278849,0,0.528301240183038,4266,-999,-999,-999,-999,-999,-999
143243502546936405,1081418000062464,350.25469345,29.37152971,100.297940545836,-29.4956918693875,GALAXY,0.9817676,0.010490989,0.0077414485,1,15.4196800678303,10034,0.234720155596733,0.265354649513434,0.26692122,1,17.3509352945371,2398
143243502555920566,1081418000023406,350.25559822,29.36664717,100.296568789353,-29.5004913923113,GALAXY,0.8780255,0.018455304,0.10351918,1,1.80183201693213,3249,0.613537460565567,0.188501297838804,0.61324155,1,2.93451589571074,55
143243502611658141,1081418000024032,350.2611744,29.37296296,100.304554477932,-29.4965933785378,GALAXY,0.8761796,0.06083292,0.06298755,0,0.770414864052267,537,0.667914509773254,0.164166405732179,0.66397524,0,0.628714413905023,1850
143243502621267404,1081418000062519,350.26212717,29.37236136,100.305160113889,-29.4974728287792,GALAXY,0.96937203,0.015569401,0.015058595,1,10.2103083145785,6256,0.717125743627548,0.142395597063923,0.71861136,1,9.43212719806824,140
143243502701618768,1081418000025052,350.27020743,29.37357918,100.313149599923,-29.499119150711,GALAXY,0.9953999,0.0022800798,0.0023200766,0,0.322635577492198,3237,0.417294010519981,0.0664213614346543,0.40707144,0,0.286786107738506,8281
143243502726082257,1081418000025322,350.27263429,29.3680033,100.312867970329,-29.505077610945,GALAXY,0.99288744,0.0025945045,0.0045181434,0,0.74521004103238,117,0.553597450256348,0.173172298274609,0.547682,0,0.543023314512843,5576
